RSN,YEAR REGISTERED,YEAR BUILT,YEAR EVALUATED,PROPERTY TYPE,WARD,WARDNAME,SITE ADDRESS,CONFIRMED STOREYS,CONFIRMED UNITS,EVALUATION COMPLETED ON,CURRENT BUILDING EVAL SCORE,PROACTIVE BUILDING SCORE,CURRENT REACTIVE SCORE,NO OF AREAS EVALUATED,NUMBERING OF PROPERTY,EXTERIOR GROUNDS,FENCING,RETAINING WALLS,CATCH BASINS / STORM DRAINAGE,BUILDING EXTERIOR,BALCONY GUARDS,WINDOWS,EXT. RECEPTACLE STORAGE AREA,EXTERIOR WALKWAYS,CLOTHING DROP BOXES,ACCESSORY BUILDINGS,INTERCOM,EMERGENCY CONTACT SIGN,LOBBY - WALLS AND CEILING,LOBBY FLOORS,LAUNDRY ROOM,INT. RECEPTACLE STORAGE AREA,MAIL RECEPTACLES,EXTERIOR DOORS,STORAGE AREAS/LOCKERS MAINT.,POOLS,OTHER AMENITIES,PARKING AREAS,ABANDONED EQUIP./DERELICT VEH.,GARBAGE/COMPACTOR ROOM,ELEVATOR MAINTENANCE,ELEVATOR COSMETICS,INT. HALLWAY - WALLS / CEILING,INTERIOR HALLWAY FLOORS,INT. LOBBY / HALLWAY LIGHTING,COMMON AREA VENTILATION,ELECTRICAL SERVICES / OUTLETS,CHUTE ROOMS - MAINTENANCE,STAIRWELL - WALLS AND CEILING,STAIRWELL - LANDING AND STEPS,STAIRWELL LIGHTING,INT. HANDRAIL / GUARD - SAFETY,INT. HANDRAIL / GUARD - MAINT.,GRAFFITI,BUILDING CLEANLINESS,COMMON AREA PESTS,TENANT NOTIFICATION BOARD,PEST CONTROL LOG,MAINTENANCE LOG,CLEANING LOG,VITAL SERVICE PLAN,ELECTRICAL SAFETY PLAN,STATE OF GOOD REPAIR PLAN,TENANT SERVICE REQUEST LOG,GRID,LATITUDE,LONGITUDE,X,Y
4153722,2017,1962,2023,TCHC,19,Beaches-East York,828 KINGSTON RD,7,147,2023-10-12,80,80,0,38,3,N/A,N/A,N/A,3,N/A,3,3,3,N/A,N/A,N/A,3,1,N/A,N/A,3,N/A,3,1,2,N/A,N/A,3,3,3,3,2,1,3,3,3,2,3,3,2,3,3,3,3,3,3,2,0,0,0,0,0,0,0,S1936,43.68051548,-79.292110495,321545.77,4837639.768
4153722,2017,1962,2025,TCHC,19,Beaches-East York,828 KINGSTON RD,7,147,2025-07-03,96,96,0,46,3,3,3,3,3,3,3,3,3,3,N/A,N/A,3,3,3,3,3,N/A,3,2,3,N/A,3,3,3,3,3,3,2,2,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,S1936,43.68051548,-79.292110495,321545.77,4837639.768
4476597,2018,1925,2024,PRIVATE,19,Beaches-East York,983 KINGSTON RD,3,14,2024-06-18,78,78,0,36,1,3,2,N/A,N/A,1,N/A,1,3,3,N/A,3,3,2,3,2,3,N/A,3,3,N/A,N/A,N/A,N/A,3,N/A,N/A,N/A,3,1,3,N/A,3,N/A,3,2,3,3,3,3,1,3,1,1,1,1,3,1,1,1,S1940,43.680340603,-79.28634129,322010.985,4837621.499
4476608,2018,1925,2023,PRIVATE,19,Beaches-East York,987 KINGSTON RD,3,15,2023-09-13,81,81,0,35,2,3,2,N/A,N/A,2,N/A,2,2,2,N/A,N/A,3,3,3,2,2,N/A,3,3,N/A,N/A,N/A,N/A,3,N/A,N/A,N/A,3,1,3,N/A,3,N/A,2,2,3,3,2,3,2,3,3,2,1,1,3,1,1,1,S1940,43.680389257,-79.286121359,322028.704,4837626.949
4476608,2018,1925,2025,PRIVATE,19,Beaches-East York,987 KINGSTON RD,3,15,2025-07-22,90,90,0,36,3,3,3,N/A,N/A,2,N/A,3,3,3,N/A,N/A,3,3,3,2,3,N/A,3,3,3,N/A,N/A,N/A,3,N/A,N/A,N/A,2,2,2,N/A,3,N/A,2,2,3,1,3,3,3,3,3,3,3,3,3,3,3,3,S1940,43.680389257,-79.286121359,322028.704,4837626.949
4152570,2017,1970,2024,PRIVATE,20,Scarborough Southwest,1080 KINGSTON RD,16,202,2024-07-18,95,95,0,45,3,3,3,1,3,3,3,2,3,3,N/A,N/A,3,3,3,3,3,N/A,N/A,3,3,N/A,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,E2033,43.6814135656,-79.2831322282,322269.682,4837740.411
4152573,2017,1971,2023,PRIVATE,20,Scarborough Southwest,1140 KINGSTON RD,5,34,2023-09-06,90,90,0,45,3,3,N/A,1,3,2,3,2,3,2,N/A,N/A,3,3,2,3,3,3,3,3,3,N/A,N/A,2,3,3,3,3,2,3,3,3,3,3,2,3,3,1,3,2,3,3,3,3,3,1,3,3,3,3,E2033,43.681735253,-79.281298195,322417.201,4837777.498
4152573,2017,1971,2025,PRIVATE,20,Scarborough Southwest,1140 KINGSTON RD,5,34,2025-07-22,93,93,0,45,3,3,3,3,3,2,3,2,3,2,N/A,N/A,3,3,2,3,3,N/A,3,3,3,N/A,N/A,3,3,3,3,3,2,3,3,3,3,3,2,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,E2033,43.681735253,-79.281298195,322417.201,4837777.498
5364487,2023,1951,2024,PRIVATE,15,Don Valley West,93 MALLORY CRES,3,10,2024-07-16,95,95,0,37,3,3,N/A,N/A,3,3,N/A,2,3,3,N/A,3,3,3,3,3,2,N/A,3,3,3,N/A,N/A,2,3,N/A,N/A,N/A,3,3,3,N/A,N/A,N/A,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,N1535,43.697497223,-79.366926359,315510.62,4839514.124
4153914,2017,1920,2024,PRIVATE,12,Toronto-St. Paul's,1 MALLORY GDNS,4,35,2024-08-16,92,92,0,36,3,3,N/A,N/A,N/A,3,N/A,3,3,3,N/A,N/A,3,3,3,3,2,N/A,3,3,N/A,N/A,N/A,3,3,N/A,N/A,N/A,3,3,3,3,3,N/A,3,2,3,1,3,3,3,3,3,3,3,3,3,1,3,1,S1232,43.691003539,-79.395988686,313168.941,4838789.278
4153913,2017,1982,2024,PRIVATE,12,Toronto-St. Paul's,5 MALLORY GDNS,11,60,2024-07-24,94,94,0,41,3,3,3,N/A,N/A,3,3,2,3,2,N/A,N/A,3,3,3,3,3,N/A,3,3,2,N/A,N/A,3,3,N/A,3,3,3,3,3,3,3,N/A,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,S1232,43.69068475,-79.395885257,313177.321,4838753.869
4153912,2017,1920,2024,PRIVATE,12,Toronto-St. Paul's,8 MALLORY GDNS,4,36,2024-07-15,76,76,0,39,3,3,3,1,3,1,N/A,1,3,1,N/A,N/A,3,3,1,3,3,N/A,3,3,N/A,N/A,N/A,2,3,N/A,N/A,N/A,1,1,3,3,3,N/A,1,1,3,3,3,3,3,3,1,3,3,3,3,0,3,0,S1232,43.690519401,-79.396663132,313114.642,4838735.424
4156371,2017,1992,2024,SOCIAL HOUSING,05,York South-Weston,10 MAPLE LEAF DR,10,150,2024-08-21,88,88,0,45,3,3,2,2,3,2,N/A,3,2,2,N/A,N/A,3,3,3,3,3,2,3,2,2,N/A,N/A,2,3,2,3,2,3,3,3,3,3,3,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,W0528,43.709817048,-79.504472652,304394.109,4840839.994
4153625,2017,1996,2024,SOCIAL HOUSING,14,Toronto-Danforth,54 MARIGOLD AVE,4,29,2024-09-26,97,97,0,46,3,3,3,N/A,3,2,3,3,3,3,N/A,N/A,3,3,3,3,3,3,3,3,3,N/A,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,S1441,43.661987577,-79.331072885,318408.525,4835574.305
4152797,2017,1968,2025,PRIVATE,24,Scarborough-Guildwood,215 MARKHAM RD,17,193,2025-09-16,93,93,0,46,2,3,3,N/A,3,2,3,3,2,3,1,N/A,3,3,3,3,3,3,N/A,3,3,N/A,3,3,3,3,3,3,2,2,3,3,3,3,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,E2433,43.744688035,-79.218768113,327434.96,4844786.353
4152797,2017,1968,2023,PRIVATE,24,Scarborough-Guildwood,215 MARKHAM RD,17,193,2023-09-14,95,95,0,45,3,3,2,N/A,3,2,3,3,3,3,3,N/A,3,3,3,3,2,N/A,N/A,2,3,N/A,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,E2433,43.744688035,-79.218768113,327434.96,4844786.353
4152800,2017,1969,2024,PRIVATE,24,Scarborough-Guildwood,225 MARKHAM RD,16,229,2024-09-25,97,97,0,44,3,3,3,N/A,3,3,3,3,3,3,N/A,N/A,3,3,3,3,3,N/A,3,3,3,N/A,N/A,3,3,3,3,2,2,2,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,E2433,43.746181504,-79.219073382,327409.815,4844952.189
4152808,2018,1977,2023,PRIVATE,24,Scarborough-Guildwood,399 MARKHAM RD,15,254,2023-09-06,86,86,0,42,3,2,N/A,N/A,3,2,3,2,3,2,N/A,N/A,3,3,2,3,3,N/A,2,3,N/A,N/A,N/A,3,1,2,3,2,1,2,3,3,3,2,2,1,3,3,3,2,2,3,3,3,3,3,3,3,3,3,E2430,43.749222652,-79.2207962727,327270.184,4845288.627
4152808,2018,1977,2025,PRIVATE,24,Scarborough-Guildwood,399 MARKHAM RD,15,254,2025-09-16,81,86,-5,45,3,3,3,2,3,2,3,3,2,3,N/A,N/A,1,3,3,3,3,N/A,3,3,3,N/A,N/A,2,1,2,3,2,3,1,3,2,3,3,3,1,3,3,3,3,2,3,3,3,1,3,3,3,3,3,E2430,43.749222652,-79.2207962727,327270.184,4845288.627
4152809,2017,1970,2025,PRIVATE,24,Scarborough-Guildwood,419 MARKHAM RD,12,160,2025-11-03,91,91,0,43,3,2,2,N/A,3,2,3,3,3,2,N/A,N/A,3,3,3,3,3,N/A,N/A,3,3,N/A,N/A,2,3,3,3,3,2,2,1,1,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,E2430,43.750117696,-79.220863337,327264.45,4845388.046
4152809,2017,1970,2023,PRIVATE,24,Scarborough-Guildwood,419 MARKHAM RD,12,160,2023-09-13,93,93,0,43,3,2,2,N/A,3,3,3,2,3,3,N/A,N/A,3,3,3,3,2,N/A,N/A,3,3,N/A,N/A,2,3,3,3,3,2,2,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,E2430,43.750117696,-79.220863337,327264.45,4845388.046
4152810,2017,1969,2024,PRIVATE,24,Scarborough-Guildwood,421 MARKHAM RD,12,159,2024-09-30,93,94,-1,43,3,3,N/A,N/A,2,2,3,2,3,3,N/A,N/A,3,3,3,3,3,N/A,3,3,3,N/A,N/A,3,3,3,3,2,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,E2430,43.7506077851,-79.2210328403,327250.617,4845442.448
4152812,2017,1995,2024,SOCIAL HOUSING,24,Scarborough-Guildwood,525 MARKHAM RD,8,115,2024-10-02,99,99,0,44,3,3,3,N/A,3,3,3,3,3,3,N/A,N/A,3,3,3,3,3,N/A,3,3,N/A,N/A,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,E2430,43.756754208,-79.223973575,327027.681,4846037.557
4152741,2017,1965,2024,PRIVATE,24,Scarborough-Guildwood,960 MARKHAM RD,15,181,2024-10-02,78,78,0,45,3,2,3,2,3,2,3,3,1,2,N/A,N/A,3,3,2,2,3,2,3,2,N/A,N/A,N/A,2,1,1,3,2,1,2,3,3,2,3,1,2,3,3,2,3,3,3,1,3,2,2,2,2,2,2,E2425,43.771935488,-79.2306318513,326469.941,4847809.335
4152742,2017,1967,2023,PRIVATE,24,Scarborough-Guildwood,1050 MARKHAM RD,19,295,2023-08-30,91,91,0,44,3,3,3,2,3,1,3,3,3,1,N/A,N/A,3,3,3,3,3,N/A,N/A,3,2,N/A,N/A,1,3,3,3,3,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,E2425,43.774364871,-79.231567533,326393.484,4848079.933
4152742,2017,1967,2025,PRIVATE,24,Scarborough-Guildwood,1050 MARKHAM RD,19,295,2025-11-05,97,97,0,43,3,3,3,N/A,3,1,3,3,3,3,N/A,N/A,3,3,3,3,3,N/A,N/A,3,3,N/A,N/A,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,E2425,43.774364871,-79.231567533,326393.484,4848079.933
4153463,2019,1900,2024,PRIVATE,11,University-Rosedale,378 MARKHAM ST,4,17,2024-09-04,69,70,-1,36,3,1,3,N/A,N/A,1,2,2,2,1,N/A,N/A,2,3,2,2,2,N/A,2,2,N/A,N/A,N/A,N/A,3,N/A,N/A,N/A,1,1,2,N/A,3,N/A,1,1,3,1,2,3,1,3,3,3,3,2,3,3,3,3,S1133,43.6584478213,-79.4103098841,312018.591,4835170.181
4155377,2017,1965,2023,PRIVATE,02,Etobicoke Centre,210 MARKLAND DR,13,152,2023-07-20,92,92,0,40,3,3,N/A,N/A,3,2,3,3,2,3,N/A,N/A,3,3,3,3,3,N/A,N/A,3,2,N/A,N/A,2,3,N/A,3,3,3,3,3,3,3,N/A,3,3,3,1,2,3,3,3,3,3,3,3,3,1,3,3,W0233,43.6301975537,-79.5798906401,298337.645,4832030.995
4155377,2017,1965,2025,PRIVATE,02,Etobicoke Centre,210 MARKLAND DR,13,152,2025-07-02,97,97,0,43,3,3,N/A,N/A,3,2,3,3,3,3,N/A,N/A,3,3,3,3,3,N/A,3,3,2,N/A,N/A,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,W0233,43.6301975537,-79.5798906401,298337.645,4832030.995
4155374,2017,1959,2024,PRIVATE,02,Etobicoke Centre,240 MARKLAND DR,10,113,2024-08-20,74,74,0,43,3,N/A,3,3,N/A,2,2,2,3,1,N/A,N/A,3,2,2,3,3,N/A,3,3,2,N/A,N/A,1,3,2,3,3,1,2,1,3,2,1,1,1,1,1,3,1,2,3,2,3,3,1,3,3,3,3,W0233,43.6291344462,-79.5787506011,298429.535,4831912.798
4155376,2017,1965,2024,PRIVATE,02,Etobicoke Centre,265 MARKLAND DR,13,149,2024-08-06,92,92,0,42,3,3,N/A,N/A,3,3,3,2,2,3,N/A,N/A,3,3,3,3,2,N/A,N/A,3,3,N/A,N/A,3,3,3,3,3,1,2,3,3,3,2,1,2,3,3,3,2,2,3,3,3,3,3,3,3,3,3,W0233,43.6284746856,-79.5796399748,298357.691,4831839.575
4155375,2017,1965,2023,PRIVATE,02,Etobicoke Centre,287 MARKLAND DR,10,118,2023-10-18,94,94,0,43,3,3,2,N/A,3,2,3,3,3,3,N/A,N/A,3,3,3,3,3,N/A,N/A,3,2,N/A,N/A,2,3,2,3,3,2,2,3,3,3,1,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,W0233,43.6275335945,-79.5780494311,298485.949,4831734.901
4155375,2017,1965,2025,PRIVATE,02,Etobicoke Centre,287 MARKLAND DR,10,118,2025-07-02,95,95,0,44,3,3,3,N/A,3,2,3,3,3,3,N/A,N/A,3,3,3,3,3,N/A,3,3,2,N/A,N/A,2,3,3,3,3,1,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,W0233,43.6275335945,-79.5780494311,298485.949,4831734.901
4155907,2017,1960,2025,PRIVATE,08,Eglinton-Lawrence,99 MARLEE AVE,6,59,2025-08-13,98,98,0,41,3,3,3,N/A,N/A,2,3,3,3,3,N/A,N/A,3,3,3,3,3,N/A,3,3,3,N/A,N/A,2,3,N/A,3,3,3,3,3,3,3,N/A,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,N0832,43.7009946331,-79.4402809991,309597.858,4839894.798
4155907,2017,1960,2023,PRIVATE,08,Eglinton-Lawrence,99 MARLEE AVE,6,59,2023-07-20,97,97,0,41,3,3,3,N/A,N/A,2,3,3,3,3,N/A,N/A,3,3,3,3,3,N/A,3,3,2,N/A,N/A,2,3,N/A,3,3,3,3,3,3,3,N/A,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,N0832,43.7009946331,-79.4402809991,309597.858,4839894.798
4155783,2017,1955,2023,PRIVATE,08,Eglinton-Lawrence,101 MARLEE AVE,6,58,2023-07-18,65,65,0,44,3,2,2,N/A,3,1,1,2,1,1,N/A,N/A,3,3,3,3,0,0,3,2,0,N/A,N/A,0,3,0,3,3,1,2,3,3,3,N/A,2,2,3,3,1,3,2,3,2,0,0,0,0,0,0,0,N0832,43.701461008,-79.440472942,309582.088,4839947.551
5299592,2023,1953,2024,PRIVATE,05,York South-Weston,33 FLAMBOROUGH DR UNIT C,3,11,2024-09-12,98,98,0,37,3,3,3,3,N/A,2,N/A,3,3,3,N/A,N/A,3,3,3,3,3,N/A,3,3,3,N/A,N/A,2,3,N/A,N/A,N/A,3,3,3,N/A,N/A,N/A,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,W0529,,,,
5299600,2023,1953,2024,PRIVATE,05,York South-Weston,33 FLAMBOROUGH DR UNIT B,3,10,2024-09-12,98,98,0,37,3,3,3,3,N/A,2,N/A,3,N/A,3,N/A,N/A,3,3,3,3,3,3,3,3,3,N/A,N/A,2,3,N/A,N/A,N/A,3,3,3,N/A,N/A,N/A,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,W0529,,,,
4155638,2017,1957,2023,TCHC,08,Eglinton-Lawrence,1 FLEMINGTON RD,3,31,2023-07-12,81,81,0,39,3,2,N/A,N/A,3,3,N/A,2,1,2,3,N/A,3,3,2,2,2,N/A,2,2,1,N/A,N/A,3,1,N/A,N/A,N/A,3,2,3,3,3,N/A,2,3,3,3,1,3,1,3,3,3,3,3,3,0,0,3,N0823,43.719074422,-79.441290791,309514.797,4841904.254
4155638,2017,1957,2025,TCHC,08,Eglinton-Lawrence,1 FLEMINGTON RD,3,31,2025-11-15,85,85,0,41,3,3,3,N/A,3,1,N/A,2,3,3,N/A,N/A,3,2,3,1,3,N/A,1,3,3,3,3,2,3,N/A,N/A,N/A,3,3,2,1,3,N/A,3,3,3,3,1,2,2,3,2,3,1,1,3,3,3,1,N0823,43.719074422,-79.441290791,309514.797,4841904.254
4155637,2017,1957,2023,TCHC,08,Eglinton-Lawrence,3 FLEMINGTON RD,3,31,2023-07-12,78,78,0,38,3,2,N/A,N/A,3,3,N/A,2,1,1,N/A,N/A,3,3,2,2,2,N/A,2,2,1,N/A,N/A,3,1,N/A,N/A,N/A,2,2,3,3,2,N/A,2,3,3,3,1,3,2,3,3,3,3,3,3,0,0,3,N0823,43.719157062,-79.442145009,309445.958,4841913.386
4155637,2017,1957,2025,TCHC,08,Eglinton-Lawrence,3 FLEMINGTON RD,3,31,2025-11-15,84,84,0,38,3,2,N/A,N/A,3,1,N/A,2,3,3,N/A,N/A,3,3,3,3,3,N/A,1,3,3,N/A,N/A,2,3,N/A,N/A,N/A,2,3,3,1,3,N/A,3,1,3,3,1,3,2,3,2,3,1,1,3,3,3,1,N0823,43.719157062,-79.442145009,309445.958,4841913.386
4155636,2017,1957,2023,TCHC,08,Eglinton-Lawrence,5 FLEMINGTON RD,3,31,2023-07-13,80,80,0,38,3,2,N/A,N/A,3,3,N/A,2,2,1,N/A,N/A,3,3,2,2,2,N/A,2,2,1,N/A,N/A,3,1,N/A,N/A,N/A,2,2,3,3,3,N/A,2,3,3,3,1,3,1,3,3,3,3,3,3,0,0,3,N0823,43.718613593,-79.442694709,309401.704,4841852.977
4155636,2017,1957,2025,TCHC,08,Eglinton-Lawrence,5 FLEMINGTON RD,3,31,2025-11-15,88,88,0,39,3,3,N/A,N/A,3,2,N/A,2,3,2,N/A,N/A,3,3,3,3,3,N/A,3,3,3,N/A,3,2,3,N/A,N/A,N/A,2,3,3,1,3,N/A,3,1,3,3,1,3,2,3,3,3,1,1,3,3,3,1,N0823,43.718613593,-79.442694709,309401.704,4841852.977
4155632,2017,1957,2024,TCHC,08,Eglinton-Lawrence,7 FLEMINGTON RD,4,30,2024-07-18,83,83,0,39,3,3,N/A,N/A,3,2,N/A,2,N/A,2,N/A,N/A,3,3,1,2,3,3,3,2,3,N/A,N/A,2,3,3,N/A,N/A,2,2,3,2,3,N/A,2,3,3,2,2,3,2,3,3,0,0,0,1,3,3,3,N0823,43.719109071,-79.444361414,309268.912,4841893.814
4155643,2017,1957,2023,TCHC,08,Eglinton-Lawrence,9 FLEMINGTON RD,4,30,2023-07-13,79,79,0,38,3,2,N/A,N/A,3,3,N/A,2,2,1,N/A,N/A,3,3,2,2,2,N/A,2,2,1,N/A,N/A,3,2,N/A,N/A,N/A,2,2,3,3,2,N/A,2,3,3,3,1,3,1,3,3,3,3,3,3,0,0,3,N0823,43.718729604,-79.446039813,309132.157,4841865.686
4155643,2017,1957,2025,TCHC,08,Eglinton-Lawrence,9 FLEMINGTON RD,4,30,2025-11-15,84,84,0,39,3,3,2,N/A,3,2,N/A,3,3,3,N/A,N/A,3,3,3,3,3,N/A,3,3,2,N/A,N/A,1,3,N/A,N/A,N/A,1,3,3,1,3,N/A,2,1,3,1,1,3,1,3,2,3,1,1,3,3,3,1,N0823,43.718729604,-79.446039813,309132.157,4841865.686
4155642,2017,1957,2025,TCHC,08,Eglinton-Lawrence,11 FLEMINGTON RD,4,31,2025-11-15,80,80,0,39,3,3,3,N/A,3,1,N/A,3,3,2,N/A,N/A,3,3,3,3,2,N/A,3,3,2,N/A,N/A,1,3,N/A,N/A,N/A,1,3,3,1,3,N/A,1,1,3,1,3,2,1,3,3,3,1,1,3,3,3,1,N0823,43.718500015,-79.447329934,309019.977,4841871.044
4155642,2017,1957,2023,TCHC,08,Eglinton-Lawrence,11 FLEMINGTON RD,4,31,2023-07-27,90,90,0,37,3,3,N/A,N/A,N/A,2,N/A,3,3,2,N/A,N/A,3,2,3,3,3,N/A,3,3,3,N/A,N/A,2,3,N/A,N/A,N/A,2,2,3,2,3,N/A,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,N0823,43.718500015,-79.447329934,309019.977,4841871.044
4154109,2017,1992,2023,SOCIAL HOUSING,14,Toronto-Danforth,156 FLOYD AVE,6,41,2023-08-17,83,83,0,48,3,3,1,3,3,3,3,3,2,3,N/A,3,3,1,3,3,3,2,3,3,3,N/A,3,1,3,1,3,3,3,3,3,3,3,3,2,2,3,2,2,3,3,3,1,0,0,0,0,0,0,3,S1421,43.687602519,-79.348849829,316952.351,4838426.955
4154109,2017,1992,2025,SOCIAL HOUSING,14,Toronto-Danforth,156 FLOYD AVE,6,41,2025-10-07,93,93,0,45,3,3,3,N/A,3,3,3,3,3,3,N/A,N/A,3,3,2,2,3,3,3,2,3,N/A,N/A,3,3,3,3,3,2,2,3,2,3,3,2,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,S1421,43.687602519,-79.348849829,316952.351,4838426.955
4604174,2024,1952,2025,PRIVATE,14,Toronto-Danforth,160 FLOYD AVE,3,12,2025-07-30,78,78,0,36,3,2,3,N/A,3,2,N/A,3,1,3,N/A,N/A,3,2,1,2,N/A,N/A,3,2,N/A,N/A,N/A,N/A,3,N/A,N/A,N/A,1,1,2,2,3,N/A,2,3,3,3,3,3,2,3,3,1,1,1,1,1,3,1,S1421,43.687577379,-79.348481091,316999.391,4838414.515
4604174,2024,1952,2023,PRIVATE,14,Toronto-Danforth,160 FLOYD AVE,3,12,2023-08-10,76,76,0,33,2,N/A,N/A,N/A,N/A,3,N/A,2,2,3,N/A,N/A,1,3,2,1,N/A,N/A,3,3,N/A,N/A,N/A,N/A,3,N/A,N/A,N/A,2,1,1,3,3,N/A,2,1,2,3,3,3,3,3,1,1,1,1,3,3,3,3,S1421,43.687577379,-79.348481091,316999.391,4838414.515
4152582,2017,1960,2023,PRIVATE,20,Scarborough Southwest,4 FOLCROFT AVE,3,13,2023-10-12,84,84,0,37,3,2,3,N/A,N/A,2,N/A,2,3,3,N/A,N/A,3,1,2,3,3,N/A,3,3,2,N/A,N/A,3,3,N/A,N/A,N/A,2,3,2,N/A,3,N/A,2,2,3,3,2,3,2,3,3,1,1,1,3,1,3,1,E2035,43.701030915,-79.25119809,324814.217,4839929.968
4152582,2017,1960,2025,PRIVATE,20,Scarborough Southwest,4 FOLCROFT AVE,3,13,2025-08-18,90,90,0,37,3,2,N/A,3,N/A,2,N/A,3,3,3,N/A,N/A,3,2,2,3,3,N/A,3,3,2,N/A,N/A,3,3,N/A,N/A,N/A,2,2,2,N/A,3,N/A,2,3,3,3,3,3,2,3,3,3,1,1,3,3,3,3,E2035,43.701030915,-79.25119809,324814.217,4839929.968
4285401,2018,1952,2024,PRIVATE,20,Scarborough Southwest,6 FOLCROFT AVE,3,13,2024-09-30,82,83,-1,35,3,3,N/A,N/A,N/A,2,N/A,2,2,2,N/A,N/A,3,3,1,2,2,N/A,3,2,2,N/A,N/A,2,3,N/A,N/A,N/A,N/A,3,2,N/A,3,N/A,2,2,2,3,1,3,3,3,3,3,3,3,3,3,3,3,E2035,43.700957687,-79.251492552,324829.314,4839934.355
4155339,2017,1970,2024,PRIVATE,02,Etobicoke Centre,10 FONTENAY CRT,6,63,2024-08-20,90,90,0,41,3,3,N/A,N/A,3,2,3,3,3,3,N/A,N/A,3,3,3,3,3,N/A,3,3,2,N/A,N/A,1,3,N/A,3,3,1,2,3,3,3,N/A,1,2,3,1,1,3,3,3,3,3,3,3,3,3,3,3,W0230,43.681930505,-79.511655476,303844.403,4837776.302
4155338,2017,1966,2023,PRIVATE,02,Etobicoke Centre,20 FONTENAY CRT,14,96,2023-06-30,93,93,0,41,3,3,N/A,N/A,3,2,3,3,3,3,N/A,N/A,3,3,3,3,3,N/A,3,3,2,N/A,N/A,2,3,N/A,3,3,3,2,3,2,3,N/A,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,W0230,43.682596017,-79.512861413,303747.19,4837850.252
4155748,2017,1966,2024,PRIVATE,02,Etobicoke Centre,30 FONTENAY CRT,14,96,2024-07-19,88,88,0,43,3,3,3,3,3,2,3,2,3,3,N/A,N/A,3,1,3,3,3,N/A,3,3,3,N/A,N/A,3,3,N/A,3,3,3,2,3,3,3,N/A,1,3,2,3,3,2,2,3,1,1,3,1,3,1,3,1,W0230,43.683261189,-79.512454519,303780.01,4837924.146
4154749,2017,1976,2023,PRIVATE,18,Willowdale,2 FOREST LANEWAY,29,366,2023-09-22,85,85,0,46,3,2,1,2,2,3,3,3,N/A,3,2,N/A,2,3,2,3,2,3,2,3,2,N/A,N/A,2,3,2,3,2,2,3,2,3,3,2,3,3,2,3,3,2,3,3,2,3,3,2,3,1,2,3,N1826,43.763239637,-79.409191362,312077.264,4846803.075
4154749,2017,1976,2025,PRIVATE,18,Willowdale,2 FOREST LANEWAY,29,366,2025-08-20,88,90,-2,45,3,3,2,N/A,3,2,3,3,N/A,3,2,N/A,3,3,3,3,2,1,2,3,3,N/A,N/A,1,3,2,3,3,3,2,2,3,3,3,3,3,3,3,3,3,2,3,2,3,3,3,3,3,3,3,N1826,43.763239637,-79.409191362,312077.264,4846803.075
4156258,2017,1975,2025,PRIVATE,18,Willowdale,4 FOREST LANEWAY,29,277,2025-08-20,90,90,0,45,3,3,N/A,2,3,2,3,3,N/A,2,2,N/A,3,3,3,3,3,1,3,3,2,N/A,N/A,1,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,2,3,2,3,3,3,3,3,3,3,N1826,43.762630954,-79.409754662,312057.524,4846740.513
